action	modality	subject	session	source_path	dest_path
COPY	T1w	sub-98394	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-98394_ses-1_run-01_T1w.json	/cbica/projects/grmpy/data/bids/sub-98394/ses-1/anat/sub-98394_ses-1_run-01_T1w.json
COPY	T1w	sub-122528	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-122528_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-122528/ses-1/anat/sub-122528_ses-1_T1w.nii.gz
COPY	T1w	sub-122528	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-122528_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-122528/ses-1/anat/sub-122528_ses-1_T1w.json
COPY	T2w	sub-132224	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-132224_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-132224/ses-1/anat/sub-132224_ses-1_T2w.nii.gz
COPY	T2w	sub-132224	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-132224_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-132224/ses-1/anat/sub-132224_ses-1_T2w.json
COPY	T2w	sub-82063	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-82063_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-82063/ses-1/anat/sub-82063_ses-1_T2w.nii.gz
COPY	T2w	sub-82063	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-82063_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-82063/ses-1/anat/sub-82063_ses-1_T2w.json
COPY	T1w	sub-83835	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-83835_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-83835/ses-1/anat/sub-83835_ses-1_T1w.nii.gz
COPY	T1w	sub-83835	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-83835_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-83835/ses-1/anat/sub-83835_ses-1_T1w.json
COPY	T1w	sub-20941	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20941_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-20941/ses-1/anat/sub-20941_ses-1_T1w.nii.gz
COPY	T1w	sub-20941	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20941_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-20941/ses-1/anat/sub-20941_ses-1_T1w.json
COPY	T1w	sub-20461	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20461_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-20461/ses-1/anat/sub-20461_ses-1_T1w.nii.gz
COPY	T1w	sub-20461	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20461_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-20461/ses-1/anat/sub-20461_ses-1_T1w.json
COPY	T1w	sub-110828	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-110828_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-110828/ses-1/anat/sub-110828_ses-1_T1w.nii.gz
COPY	T1w	sub-110828	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-110828_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-110828/ses-1/anat/sub-110828_ses-1_T1w.json
COPY	T1w	sub-116019	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-116019_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-116019/ses-1/anat/sub-116019_ses-1_T1w.nii.gz
COPY	T1w	sub-116019	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-116019_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-116019/ses-1/anat/sub-116019_ses-1_T1w.json
COPY	T2w	sub-20120	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20120_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-20120/ses-1/anat/sub-20120_ses-1_T2w.nii.gz
COPY	T2w	sub-20120	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20120_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-20120/ses-1/anat/sub-20120_ses-1_T2w.json
COPY	T1w	sub-110168	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-110168_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-110168/ses-1/anat/sub-110168_ses-1_T1w.nii.gz
COPY	T1w	sub-110168	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-110168_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-110168/ses-1/anat/sub-110168_ses-1_T1w.json
COPY	T1w	sub-118864	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-118864_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-118864/ses-1/anat/sub-118864_ses-1_T1w.nii.gz
COPY	T1w	sub-118864	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-118864_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-118864/ses-1/anat/sub-118864_ses-1_T1w.json
COPY	T2w	sub-20386	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20386_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-20386/ses-1/anat/sub-20386_ses-1_T2w.nii.gz
COPY	T2w	sub-20386	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20386_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-20386/ses-1/anat/sub-20386_ses-1_T2w.json
COPY	T1w	sub-87135	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-87135_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-87135/ses-1/anat/sub-87135_ses-1_T1w.nii.gz
COPY	T1w	sub-87135	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-87135_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-87135/ses-1/anat/sub-87135_ses-1_T1w.json
COPY	T1w	sub-131867	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-131867_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-131867/ses-1/anat/sub-131867_ses-1_T1w.nii.gz
COPY	T1w	sub-131867	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-131867_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-131867/ses-1/anat/sub-131867_ses-1_T1w.json
COPY	T1w	sub-133220	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-133220_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-133220/ses-1/anat/sub-133220_ses-1_T1w.nii.gz
COPY	T1w	sub-133220	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-133220_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-133220/ses-1/anat/sub-133220_ses-1_T1w.json
COPY	T2w	sub-95257	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-95257_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-95257/ses-1/anat/sub-95257_ses-1_T2w.nii.gz
COPY	T2w	sub-95257	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-95257_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-95257/ses-1/anat/sub-95257_ses-1_T2w.json
COPY	T1w	sub-84688	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-84688_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-84688/ses-1/anat/sub-84688_ses-1_T1w.nii.gz
COPY	T1w	sub-84688	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-84688_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-84688/ses-1/anat/sub-84688_ses-1_T1w.json
COPY	T1w	sub-109735	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-109735_ses-1_run-01_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-109735/ses-1/anat/sub-109735_ses-1_run-01_T1w.nii.gz
COPY	T1w	sub-109735	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-109735_ses-1_run-01_T1w.json	/cbica/projects/grmpy/data/bids/sub-109735/ses-1/anat/sub-109735_ses-1_run-01_T1w.json
COPY	T2w	sub-84354	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-84354_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-84354/ses-1/anat/sub-84354_ses-1_T2w.nii.gz
COPY	T2w	sub-84354	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-84354_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-84354/ses-1/anat/sub-84354_ses-1_T2w.json
COPY	T1w	sub-90060	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-90060_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-90060/ses-1/anat/sub-90060_ses-1_T1w.nii.gz
COPY	T1w	sub-90060	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-90060_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-90060/ses-1/anat/sub-90060_ses-1_T1w.json
COPY	T2w	sub-120217	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-120217_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-120217/ses-1/anat/sub-120217_ses-1_T2w.nii.gz
COPY	T2w	sub-120217	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-120217_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-120217/ses-1/anat/sub-120217_ses-1_T2w.json
COPY	T1w	sub-20151	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20151_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-20151/ses-1/anat/sub-20151_ses-1_T1w.nii.gz
COPY	T1w	sub-20151	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20151_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-20151/ses-1/anat/sub-20151_ses-1_T1w.json
COPY	T2w	sub-98314	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-98314_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-98314/ses-1/anat/sub-98314_ses-1_T2w.nii.gz
COPY	T2w	sub-98314	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-98314_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-98314/ses-1/anat/sub-98314_ses-1_T2w.json
COPY	T2w	sub-89279	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-89279_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-89279/ses-1/anat/sub-89279_ses-1_T2w.nii.gz
COPY	T2w	sub-89279	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-89279_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-89279/ses-1/anat/sub-89279_ses-1_T2w.json
COPY	T1w	sub-93051	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-93051_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-93051/ses-1/anat/sub-93051_ses-1_T1w.nii.gz
COPY	T1w	sub-93051	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-93051_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-93051/ses-1/anat/sub-93051_ses-1_T1w.json
COPY	T1w	sub-81725	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-81725_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-81725/ses-1/anat/sub-81725_ses-1_T1w.nii.gz
COPY	T1w	sub-81725	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-81725_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-81725/ses-1/anat/sub-81725_ses-1_T1w.json
COPY	T2w	sub-86287	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-86287_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-86287/ses-1/anat/sub-86287_ses-1_T2w.nii.gz
COPY	T2w	sub-86287	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-86287_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-86287/ses-1/anat/sub-86287_ses-1_T2w.json
COPY	T2w	sub-20699	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20699_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-20699/ses-1/anat/sub-20699_ses-1_T2w.nii.gz
COPY	T2w	sub-20699	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20699_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-20699/ses-1/anat/sub-20699_ses-1_T2w.json
COPY	T2w	sub-91919	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-91919_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-91919/ses-1/anat/sub-91919_ses-1_T2w.nii.gz
COPY	T2w	sub-91919	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-91919_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-91919/ses-1/anat/sub-91919_ses-1_T2w.json
COPY	T1w	sub-121050	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-121050_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-121050/ses-1/anat/sub-121050_ses-1_T1w.nii.gz
COPY	T1w	sub-121050	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-121050_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-121050/ses-1/anat/sub-121050_ses-1_T1w.json
COPY	T1w	sub-95257	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-95257_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-95257/ses-1/anat/sub-95257_ses-1_T1w.nii.gz
COPY	T1w	sub-95257	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-95257_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-95257/ses-1/anat/sub-95257_ses-1_T1w.json
COPY	T2w	sub-20362	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20362_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-20362/ses-1/anat/sub-20362_ses-1_T2w.nii.gz
COPY	T2w	sub-20362	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20362_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-20362/ses-1/anat/sub-20362_ses-1_T2w.json
COPY	T1w	sub-97994	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-97994_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-97994/ses-1/anat/sub-97994_ses-1_T1w.nii.gz
COPY	T1w	sub-97994	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-97994_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-97994/ses-1/anat/sub-97994_ses-1_T1w.json
COPY	T2w	sub-130211	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-130211_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-130211/ses-1/anat/sub-130211_ses-1_T2w.nii.gz
COPY	T2w	sub-130211	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-130211_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-130211/ses-1/anat/sub-130211_ses-1_T2w.json
COPY	T2w	sub-97485	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-97485_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-97485/ses-1/anat/sub-97485_ses-1_T2w.nii.gz
COPY	T2w	sub-97485	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-97485_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-97485/ses-1/anat/sub-97485_ses-1_T2w.json
COPY	T2w	sub-87646	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-87646_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-87646/ses-1/anat/sub-87646_ses-1_T2w.nii.gz
COPY	T2w	sub-87646	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-87646_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-87646/ses-1/anat/sub-87646_ses-1_T2w.json
COPY	T2w	sub-122528	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-122528_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-122528/ses-1/anat/sub-122528_ses-1_T2w.nii.gz
COPY	T2w	sub-122528	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-122528_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-122528/ses-1/anat/sub-122528_ses-1_T2w.json
COPY	T2w	sub-109735	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-109735_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-109735/ses-1/anat/sub-109735_ses-1_T2w.nii.gz
COPY	T2w	sub-109735	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-109735_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-109735/ses-1/anat/sub-109735_ses-1_T2w.json
COPY	T2w	sub-139272	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-139272_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-139272/ses-1/anat/sub-139272_ses-1_T2w.nii.gz
COPY	T2w	sub-139272	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-139272_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-139272/ses-1/anat/sub-139272_ses-1_T2w.json
COPY	T2w	sub-93723	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-93723_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-93723/ses-1/anat/sub-93723_ses-1_T2w.nii.gz
COPY	T2w	sub-93723	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-93723_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-93723/ses-1/anat/sub-93723_ses-1_T2w.json
COPY	T2w	sub-98871	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-98871_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-98871/ses-1/anat/sub-98871_ses-1_T2w.nii.gz
COPY	T2w	sub-98871	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-98871_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-98871/ses-1/anat/sub-98871_ses-1_T2w.json
COPY	T1w	sub-98535	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-98535_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-98535/ses-1/anat/sub-98535_ses-1_T1w.nii.gz
COPY	T1w	sub-98535	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-98535_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-98535/ses-1/anat/sub-98535_ses-1_T1w.json
COPY	T1w	sub-93274	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-93274_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-93274/ses-1/anat/sub-93274_ses-1_T1w.nii.gz
COPY	T1w	sub-93274	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-93274_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-93274/ses-1/anat/sub-93274_ses-1_T1w.json
COPY	T2w	sub-95257	ses-2	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-95257_ses-2_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-95257/ses-2/anat/sub-95257_ses-2_T2w.nii.gz
COPY	T2w	sub-95257	ses-2	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-95257_ses-2_T2w.json	/cbica/projects/grmpy/data/bids/sub-95257/ses-2/anat/sub-95257_ses-2_T2w.json
COPY	T1w	sub-93278	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-93278_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-93278/ses-1/anat/sub-93278_ses-1_T1w.nii.gz
COPY	T1w	sub-93278	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-93278_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-93278/ses-1/anat/sub-93278_ses-1_T1w.json
COPY	T1w	sub-114935	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-114935_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-114935/ses-1/anat/sub-114935_ses-1_T1w.nii.gz
COPY	T1w	sub-114935	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-114935_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-114935/ses-1/anat/sub-114935_ses-1_T1w.json
COPY	T2w	sub-88402	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-88402_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-88402/ses-1/anat/sub-88402_ses-1_T2w.nii.gz
COPY	T2w	sub-88402	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-88402_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-88402/ses-1/anat/sub-88402_ses-1_T2w.json
COPY	T1w	sub-106246	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-106246_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-106246/ses-1/anat/sub-106246_ses-1_T1w.nii.gz
COPY	T1w	sub-106246	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-106246_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-106246/ses-1/anat/sub-106246_ses-1_T1w.json
COPY	T2w	sub-20974	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20974_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-20974/ses-1/anat/sub-20974_ses-1_T2w.nii.gz
COPY	T2w	sub-20974	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20974_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-20974/ses-1/anat/sub-20974_ses-1_T2w.json
COPY	T2w	sub-20120	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20120_ses-1_run-02_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-20120/ses-1/anat/sub-20120_ses-1_run-02_T2w.nii.gz
COPY	T2w	sub-20120	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20120_ses-1_run-02_T2w.json	/cbica/projects/grmpy/data/bids/sub-20120/ses-1/anat/sub-20120_ses-1_run-02_T2w.json
COPY	T1w	sub-104235	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-104235_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-104235/ses-1/anat/sub-104235_ses-1_T1w.nii.gz
COPY	T1w	sub-104235	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-104235_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-104235/ses-1/anat/sub-104235_ses-1_T1w.json
COPY	T1w	sub-20963	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20963_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-20963/ses-1/anat/sub-20963_ses-1_T1w.nii.gz
COPY	T1w	sub-20963	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20963_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-20963/ses-1/anat/sub-20963_ses-1_T1w.json
COPY	T1w	sub-95116	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-95116_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-95116/ses-1/anat/sub-95116_ses-1_T1w.nii.gz
COPY	T1w	sub-95116	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-95116_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-95116/ses-1/anat/sub-95116_ses-1_T1w.json
COPY	T1w	sub-21056	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-21056_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-21056/ses-1/anat/sub-21056_ses-1_T1w.nii.gz
COPY	T1w	sub-21056	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-21056_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-21056/ses-1/anat/sub-21056_ses-1_T1w.json
COPY	T1w	sub-129552	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-129552_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-129552/ses-1/anat/sub-129552_ses-1_T1w.nii.gz
COPY	T1w	sub-129552	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-129552_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-129552/ses-1/anat/sub-129552_ses-1_T1w.json
COPY	T1w	sub-126389	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-126389_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-126389/ses-1/anat/sub-126389_ses-1_T1w.nii.gz
COPY	T1w	sub-126389	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-126389_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-126389/ses-1/anat/sub-126389_ses-1_T1w.json
COPY	T2w	sub-21056	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-21056_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-21056/ses-1/anat/sub-21056_ses-1_T2w.nii.gz
COPY	T2w	sub-21056	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-21056_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-21056/ses-1/anat/sub-21056_ses-1_T2w.json
